data/id,data/station_name,data/close_ymd,data/lon,data/post,data/e_status,data/SUID,data/station_g_cd,data/add,data/line_cd,data/selected,data/open_ymd,data/name,data/pref_name,data/shared_name,data/lat,data/y,data/x,position/x,position/y,selected
6045,志茂,,139.732599,115-0042,0,6045,2800902,北区志茂２-１-１８,28009,false,,2800902,東京都,2800902,35.777947999999995,-357779.4799999999,1397325.99,1397325.99,-357779.4799999999,false
6048,西ケ原,,139.742322,114-0024,0,6048,2800905,東京都北区西ヶ原二丁目3-8,28009,false,,2800905,東京都,2800905,35.746008,-357460.08,1397423.22,1397423.22,-357460.08,false
6047,王子,,139.737618,114-0002,0,6047,1133212,北区王子１丁目,28009,false,,2800904,東京都,2800904,35.753966,-357539.66,1397376.18,1397376.18,-357539.66,false
6042,錦糸町,,139.814941,130-0022,0,6042,1131322,墨田区江東橋３丁目,28008,false,,2800812,東京都,2800812,35.697578,-356975.78,1398149.4100000001,1398149.4100000001,-356975.78,false
6041,住吉,,139.815681,135-0002,0,6041,2800814,江東区住吉２-２３-１２,28008,false,,2800814,東京都,2800814,35.689073,-356890.73,1398156.81,1398156.81,-356890.73,false
6044,赤羽岩淵,,139.722103,115-0045,0,6044,2800901,北区赤羽１-５２-８,28009,false,,2800901,東京都,2800901,35.783417,-357834.17,1397221.03,1397221.03,-357834.17,false
6043,押上〈スカイツリー前〉,,139.812935,131-0045,0,6043,2100203,墨田区押上一丁目,28008,false,,2800813,東京都,2800813,35.710702000000005,-357107.0200000001,1398129.35,1398129.35,-357107.0200000001,false
6038,三越前,,139.773147,103-0022,0,6038,1131402,中央区日本橋室町１-８-１,28008,false,,2800809,東京都,2800809,35.684908,-356849.08,1397731.47,1397731.47,-356849.08,false
6037,大手町,,139.764107,100-0004,0,6037,2800208,千代田区大手町１丁目,28008,false,,2800808,東京都,2800808,35.686859999999996,-356868.6,1397641.07,1397641.07,-356868.6,false
6040,清澄白河,,139.798851,135-0021,0,6040,2800811,江東区白河１-７-１４,28008,false,,2800811,東京都,2800811,35.682105,-356821.05,1397988.5100000002,1397988.5100000002,-356821.05,false
6039,水天宮前,,139.785377,103-0014,0,6039,2800810,中央区日本橋蛎殻町２-１-１,28008,false,,2800810,東京都,2800810,35.682683000000004,-356826.83,1397853.77,1397853.77,-356826.83,false
6024,月島,,139.784233,104-0052,0,6024,2800621,東京都中央区月島一丁目3-9,28006,false,1988-06-08,2800621,東京都,2800621,35.664871000000005,-356648.7100000001,1397842.33,1397842.33,-356648.7100000001,false
6023,新富町,,139.77371100000002,104-0045,0,6023,2800620,東京都中央区築地一丁目1-1,28006,false,1980-03-27,2800620,東京都,2800620,35.670462,-356704.62,1397737.11,1397737.11,-356704.62,false
6022,銀座一丁目,,139.767045,104-0061,0,6022,2800619,東京都中央区銀座一丁目7-12,28006,false,1974-10-30,2800619,東京都,2800619,35.67435,-356743.49999999994,1397670.45,1397670.45,-356743.49999999994,false
6021,有楽町,,139.763265,100-0006,0,6021,1130225,東京都千代田区有楽町一丁目11-1,28006,false,1974-10-30,2800618,東京都,2800618,35.675714,-356757.14,1397632.65,1397632.65,-356757.14,false
6028,新線池袋,2008-06-14,139.710388,171-0021,2,6028,1130212,東京都豊島区西池袋,28007,false,1994-12-07,2800701,東京都,2800701,35.730645,-357306.45,1397103.88,1397103.88,-357306.45,false
6027,新木場,,139.826254,136-0082,0,6027,1132605,東京都江東区新木場一丁目6,28006,false,1988-06-08,2800624,東京都,2800624,35.645832,-356458.32,1398262.54,1398262.54,-356458.32,false
6026,辰巳,,139.81052,135-0053,0,6026,2800623,東京都江東区辰巳一丁目1-44,28006,false,1988-06-08,2800623,東京都,2800623,35.645576,-356455.76,1398105.2,1398105.2,-356455.76,false
6025,豊洲,,139.79621,135-0061,0,6025,2800622,東京都江東区豊洲四丁目1-1,28006,false,1988-06-08,2800622,東京都,2800622,35.654908,-356549.08,1397962.1,1397962.1,-356549.08,false
6032,青山一丁目,,139.72415900000001,107-0062,0,6032,2800116,港区南青山１-１-１９,28008,false,,2800803,東京都,2800803,35.672765000000005,-356727.6500000001,1397241.59,1397241.59,-356727.6500000001,false
6031,表参道,,139.712314,107-0061,0,6031,2800118,港区北青山３丁目,28008,false,,2800802,東京都,2800802,35.665246999999994,-356652.4699999999,1397123.14,1397123.14,-356652.4699999999,false
6030,渋谷,,139.701,,0,6030,1130205,東京都渋谷区道玄坂二丁目1-1,28008,false,,2800801,東京都,2800801,35.659065999999996,-356590.66,1397010,1397010,-356590.66,false
6029,小竹向原,,139.678572,176-0004,2,6029,2200301,東京都練馬区小竹町二丁目16-15,28007,false,1983-06-24,2800702,東京都,2800702,35.743803,-357438.02999999997,1396785.72,1396785.72,-357438.02999999997,false
6036,神保町,,139.757606,101-0051,0,6036,2800807,千代田区神田神保町２-２,28008,false,,2800807,東京都,2800807,35.695966,-356959.66,1397576.06,1397576.06,-356959.66,false
6035,九段下,,139.751948,102-0074,0,6035,2800407,千代田区九段南１-６-１,28008,false,,2800806,東京都,2800806,35.695589,-356955.88999999996,1397519.48,1397519.48,-356955.88999999996,false
6034,半蔵門,,139.74163000000001,102-0083,0,6034,2800805,千代田区麹町１-６,28008,false,,2800805,東京都,2800805,35.685703000000004,-356857.03,1397416.3,1397416.3,-356857.03,false
6033,永田町,,139.740258,,0,6033,2800115,東京都千代田区永田町一丁目11-29,28008,false,,2800804,東京都,2800804,35.678757,-356787.56999999995,1397402.58,1397402.58,-356787.56999999995,false
6007,平和台,,139.653762,179-0085,0,6007,2800604,東京都練馬区早宮2-17-48,28006,false,1983-06-24,2800604,東京都,2800604,35.757863,-357578.63,1396537.62,1396537.62,-357578.63,false
6008,氷川台,,139.66556699999998,179-0084,0,6008,2800605,東京都練馬区氷川台三丁目38-18,28006,false,1983-06-24,2800605,東京都,2800605,35.74955,-357495.5,1396655.67,1396655.67,-357495.5,false
6005,地下鉄成増,,139.631497,175-0094,0,6005,2100110,東京都板橋区成増二丁目11-3,28006,false,1983-06-24,2800602,東京都,2800602,35.776557000000004,-357765.57000000007,1396314.97,1396314.97,-357765.57000000007,false
6006,地下鉄赤塚,,139.644021,179-0081,0,6006,2100109,東京都練馬区北町八丁目37-16,28006,false,1983-06-24,2800603,東京都,2800603,35.769939,-357699.39,1396440.2100000002,1396440.2100000002,-357699.39,false
6011,要町,,139.698715,171-0043,0,6011,2800608,東京都豊島区要町一丁目1-10,28006,false,1983-06-24,2800608,東京都,2800608,35.73323,-357332.3,1396987.15,1396987.15,-357332.3,false
6012,池袋,,139.71008799999998,171-0021,0,6012,1130212,東京都豊島区西池袋三丁目28-14,28006,false,1954-01-20,2800609,東京都,2800609,35.729565,-357295.65,1397100.88,1397100.88,-357295.65,false
6009,小竹向原,,139.678572,176-0004,0,6009,2200301,東京都練馬区小竹町二丁目16-15,28006,false,1983-06-24,2800606,東京都,2800606,35.743803,-357438.02999999997,1396785.72,1396785.72,-357438.02999999997,false
6010,千川,,139.689271,171-0043,0,6010,2800607,東京都豊島区要町三丁目10-7,28006,false,1983-06-24,2800607,東京都,2800607,35.738229,-357382.29,1396892.71,1396892.71,-357382.29,false
6015,江戸川橋,,139.73353799999998,112-0014,0,6015,2800612,東京都文京区関口一丁目19-6,28006,false,1974-10-30,2800612,東京都,2800612,35.709495000000004,-357094.95,1397335.38,1397335.38,-357094.95,false
6016,飯田橋,,139.74366899999998,162-0825,0,6016,1131205,東京都新宿区神楽坂一丁目13,28006,false,1964-12-23,2800613,東京都,2800613,35.701934,-357019.34,1397436.69,1397436.69,-357019.34,false
6013,東池袋,,139.719546,170-0013,0,6013,2800610,東京都豊島区東池袋四丁目4-4,28006,false,1974-10-30,2800610,東京都,2800610,35.725732,-357257.32,1397195.4600000002,1397195.4600000002,-357257.32,false
6014,護国寺,,139.72754,112-0012,0,6014,2800611,東京都文京区大塚五丁目40-8,28006,false,1974-10-30,2800611,東京都,2800611,35.719044,-357190.43999999994,1397275.4000000001,1397275.4000000001,-357190.43999999994,false
6019,永田町,,139.740258,100-0014,0,6019,2800115,東京都千代田区永田町一丁目11-28,28006,false,1974-10-30,2800616,東京都,2800616,35.678757,-356787.56999999995,1397402.58,1397402.58,-356787.56999999995,false
6020,桜田門,,139.75149,100-0013,0,6020,2800617,東京都千代田区霞が関二丁目1-1,28006,false,1974-10-30,2800617,東京都,2800617,35.677405,-356774.05,1397514.9,1397514.9,-356774.05,false
6017,市ケ谷,,139.73647,162-0843,0,6017,1131206,東京都新宿区市谷田町一丁目1,28006,false,1974-10-30,2800614,東京都,2800614,35.691958,-356919.58,1397364.7,1397364.7,-356919.58,false
6018,麹町,,139.73761299999998,102-0083,0,6018,2800615,東京都千代田区麹町三丁目2,28006,false,1974-10-30,2800615,東京都,2800615,35.684006,-356840.05999999994,1397376.13,1397376.13,-356840.05999999994,false
5990,根津,,139.765655,113-0031,0,5990,2800507,文京区根津１丁目,28005,false,,2800507,東京都,2800507,35.7174,-357174,1397656.55,1397656.55,-357174,false
5989,千駄木,,139.763243,113-0022,0,5989,2800506,文京区千駄木２丁目,28005,false,,2800506,東京都,2800506,35.725549,-357255.49,1397632.43,1397632.43,-357255.49,false
5992,新御茶ノ水,,139.76601399999998,101-0062,0,5992,1131203,千代田区神田駿河台３丁目,28005,false,,2800509,東京都,2800509,35.698071999999996,-356980.72,1397660.14,1397660.14,-356980.72,false
5991,湯島,,139.769916,113-0034,0,5991,2800508,文京区湯島３丁目,28005,false,,2800508,東京都,2800508,35.708242999999996,-357082.42999999993,1397699.16,1397699.16,-357082.42999999993,false
5994,二重橋前,,139.761948,100-0005,0,5994,2800511,千代田区丸の内２丁目,28005,false,,2800511,東京都,2800511,35.681071,-356810.71,1397619.48,1397619.48,-356810.71,false
5993,大手町,,139.763399,100-0004,0,5993,2800208,千代田区大手町１丁目,28005,false,,2800510,東京都,2800510,35.686153999999995,-356861.5399999999,1397633.99,1397633.99,-356861.5399999999,false
5996,霞ケ関,,139.750899,100-0013,0,5996,2800211,千代田区霞が関２丁目,28005,false,,2800513,東京都,2800513,35.673838,-356738.38000000006,1397508.99,1397508.99,-356738.38000000006,false
5995,日比谷,,139.758732,100-0006,0,5995,2800315,千代田区有楽町１丁目,28005,false,,2800512,東京都,2800512,35.674240999999995,-356742.41,1397587.32,1397587.32,-356742.41,false
5998,赤坂,,139.738348,107-0052,0,5998,2800515,港区赤坂５丁目,28005,false,,2800515,東京都,2800515,35.67323,-356732.3,1397383.48,1397383.48,-356732.3,false
5997,国会議事堂前,,139.745219,100-0014,0,5997,2800212,千代田区永田町１丁目,28005,false,,2800514,東京都,2800514,35.67393,-356739.3,1397452.19,1397452.19,-356739.3,false
6000,表参道,,139.712314,107-0061,0,6000,2800118,港区北青山３丁目,28005,false,,2800517,東京都,2800517,35.665246999999994,-356652.4699999999,1397123.14,1397123.14,-356652.4699999999,false
5999,乃木坂,,139.726215,107-0062,0,5999,2800516,港区南青山１丁目,28005,false,,2800516,東京都,2800516,35.666571999999995,-356665.72,1397262.15,1397262.15,-356665.72,false
6002,代々木公園,,139.689099,151-0063,0,6002,2500104,渋谷区富ケ谷１丁目,28005,false,,2800519,東京都,2800519,35.669187,-356691.87,1396890.99,1396890.99,-356691.87,false
6001,明治神宮前〈原宿〉,,139.703995,150-0001,0,6001,1130206,渋谷区神宮前１丁目,28005,false,,2800518,東京都,2800518,35.669071,-356690.71,1397039.95,1397039.95,-356690.71,false
6003,代々木上原,,139.680153,151-0066,0,6003,2500105,渋谷区西原３丁目,28005,false,,2800520,東京都,2800520,35.669159,-356691.59,1396801.5299999998,1396801.5299999998,-356691.59,false
5973,木場,,139.807042,135-0042,0,5973,2800413,江東区木場５-５-１,28004,false,,2800413,東京都,2800413,35.669351,-356693.51,1398070.42,1398070.42,-356693.51,false
5974,東陽町,,139.817596,135-0016,0,5974,2800414,江東区東陽４-２-１,28004,false,,2800414,東京都,2800414,35.669629,-356696.29,1398175.9600000002,1398175.9600000002,-356696.29,false
5975,南砂町,,139.83065,136-0076,0,5975,2800415,江東区南砂３-１１-８５,28004,false,,2800415,東京都,2800415,35.668796,-356687.96,1398306.5,1398306.5,-356687.96,false
5976,西葛西,,139.859259,134-0088,0,5976,2800416,江戸川区西葛西６-１４-１,28004,false,,2800416,東京都,2800416,35.664631,-356646.31,1398592.59,1398592.59,-356646.31,false
5977,葛西,,139.872458,134-0083,0,5977,2800417,江戸川区中葛西５-４３-１１,28004,false,,2800417,東京都,2800417,35.663554,-356635.54,1398724.5799999998,1398724.5799999998,-356635.54,false
5984,北綾瀬,,139.83203500000002,120-0006,0,5984,2800501,足立区谷中２丁目,28005,false,,2800501,東京都,2800501,35.777117,-357771.17,1398320.35,1398320.35,-357771.17,false
5985,綾瀬,,139.825019,120-0005,0,5985,1132006,足立区綾瀬３丁目,28005,false,,2800502,東京都,2800502,35.762221999999994,-357622.2199999999,1398250.19,1398250.19,-357622.2199999999,false
5986,北千住,,139.804276,120-0026,0,5986,1132005,足立区千住旭町,28005,false,,2800503,東京都,2800503,35.748915999999994,-357489.1599999999,1398042.7599999998,1398042.7599999998,-357489.1599999999,false
5987,町屋,,139.780501,116-0001,0,5987,2300104,荒川区町屋１丁目,28005,false,,2800504,東京都,2800504,35.742733,-357427.33,1397805.0099999998,1397805.0099999998,-357427.33,false
5988,西日暮里,,139.766511,,0,5988,1130217,東京都荒川区西日暮里五丁目14-1,28005,false,,2800505,東京都,2800505,35.732257000000004,-357322.57000000007,1397665.11,1397665.11,-357322.57000000007,false
5964,早稲田,,139.721319,,0,5964,2800404,東京都新宿区,28004,false,,2800404,東京都,2800404,35.705723,-357057.23,1397213.19,1397213.19,-357057.23,false
5963,高田馬場,,139.704745,,0,5963,1130210,東京都新宿区高田馬場一丁目35-1,28004,false,,2800403,東京都,2800403,35.713338,-357133.38,1397047.45,1397047.45,-357133.38,false
5962,落合,,139.687284,161-0034,0,5962,2800402,新宿区上落合２-１３-７,28004,false,,2800402,東京都,2800402,35.710976,-357109.76,1396872.84,1396872.84,-357109.76,false
5961,中野,,139.66583500000002,164-0001,0,5961,1131214,中野区中野５丁目,28004,false,,2800401,東京都,2800401,35.705765,-357057.65,1396658.35,1396658.35,-357057.65,false
5960,中目黒,,139.698621,153-0051,0,5960,2600103,目黒区上目黒３-４-１,28003,false,,2800321,東京都,2800321,35.643854,-356438.54,1396986.21,1396986.21,-356438.54,false
5959,恵比寿,,139.70898799999998,,0,5959,1130204,東京都渋谷区恵比寿南一丁目5-5,28003,false,,2800320,東京都,2800320,35.647332,-356473.32,1397089.8799999997,1397089.8799999997,-356473.32,false
5958,広尾,,139.722202,106-0047,0,5958,2800319,港区南麻布５-１０-２８,28003,false,,2800319,東京都,2800319,35.652279,-356522.79,1397222.02,1397222.02,-356522.79,false
5957,六本木,,139.73144299999998,106-0032,0,5957,2800318,港区六本木６-１-２５,28003,false,,2800318,東京都,2800318,35.662836,-356628.36,1397314.43,1397314.43,-356628.36,false
5972,門前仲町,,139.796209,135-0048,0,5972,2800412,江東区門前仲町１丁目,28004,false,,2800412,東京都,2800412,35.671851000000004,-356718.51,1397962.09,1397962.09,-356718.51,false
5971,茅場町,,139.78000500000002,103-0025,0,5971,2800310,中央区日本橋茅場町１-４-６,28004,false,,2800411,東京都,2800411,35.679752,-356797.52,1397800.0500000003,1397800.0500000003,-356797.52,false
5970,日本橋,,139.773516,103-0027,0,5970,2800109,中央区日本橋１丁目,28004,false,,2800410,東京都,2800410,35.682078000000004,-356820.78,1397735.16,1397735.16,-356820.78,false
5969,大手町,,139.766086,100-0004,0,5969,2800208,千代田区大手町１丁目,28004,false,,2800409,東京都,2800409,35.684801,-356848.01,1397660.86,1397660.86,-356848.01,false
5968,竹橋,,139.75681699999998,100-0003,0,5968,2800408,千代田区一ツ橋１-１-１,28004,false,,2800408,東京都,2800408,35.690661999999996,-356906.61999999994,1397568.17,1397568.17,-356906.61999999994,false
5967,九段下,,139.751948,102-0074,0,5967,2800407,千代田区九段南１-６-１,28004,false,,2800407,東京都,2800407,35.695589,-356955.88999999996,1397519.48,1397519.48,-356955.88999999996,false
5966,飯田橋,,139.74598600000002,,0,5966,1131205,東京都千代田区飯田橋四丁目10-3,28004,false,,2800406,東京都,2800406,35.701725,-357017.25000000006,1397459.86,1397459.86,-357017.25000000006,false
5965,神楽坂,,139.734546,162-0805,0,5965,2800405,新宿区矢来町１１２,28004,false,,2800405,東京都,2800405,35.703790000000005,-357037.9,1397345.46,1397345.46,-357037.9,false
5947,小伝馬町,,139.778433,103-0001,0,5947,2800308,中央区日本橋小伝馬町１１-１,28003,false,,2800308,東京都,2800308,35.690737,-356907.37,1397784.33,1397784.33,-356907.37,false
5948,人形町,,139.782285,103-0013,0,5948,2800309,中央区日本橋人形町２-６-５,28003,false,,2800309,東京都,2800309,35.686307,-356863.07,1397822.85,1397822.85,-356863.07,false
5945,仲御徒町,,139.77613799999997,110-0005,0,5945,1130221,台東区上野５-２４-１２,28003,false,,2800306,東京都,2800306,35.706649,-357066.49,1397761.3799999997,1397761.3799999997,-357066.49,false
5946,秋葉原,,139.775459,,0,5946,1130222,東京都千代田区神田佐久間町一丁目21,28003,false,,2800307,東京都,2800307,35.698161999999996,-356981.61999999994,1397754.59,1397754.59,-356981.61999999994,false
5943,入谷,,139.783924,110-0013,0,5943,2800304,台東区入谷１-６-４,28003,false,,2800304,東京都,2800304,35.719862,-357198.62,1397839.2400000002,1397839.2400000002,-357198.62,false
5944,上野,,139.777122,,0,5944,1130220,東京都台東区東上野三丁目19-6,28003,false,,2800305,東京都,2800305,35.711482000000004,-357114.82000000007,1397771.22,1397771.22,-357114.82000000007,false
5941,南千住,,139.799273,116-0003,0,5941,1132004,荒川区南千住４丁目,28003,false,,2800302,東京都,2800302,35.733398,-357333.98000000004,1397992.73,1397992.73,-357333.98000000004,false
5942,三ノ輪,,139.79148500000002,110-0011,0,5942,2800303,台東区三ノ輪２-１４-７,28003,false,,2800303,東京都,2800303,35.729623,-357296.23,1397914.8500000003,1397914.8500000003,-357296.23,false
5955,霞ケ関,,139.750899,100-0013,0,5955,2800211,千代田区霞が関２丁目,28003,false,,2800316,東京都,2800316,35.673838,-356738.38000000006,1397508.99,1397508.99,-356738.38000000006,false
5956,神谷町,,139.745069,105-0001,0,5956,2800317,港区虎ノ門５-１２-１１,28003,false,,2800317,東京都,2800317,35.662978,-356629.78,1397450.69,1397450.69,-356629.78,false
5953,銀座,,139.76396499999998,104-0061,0,5953,2800111,中央区銀座４-１-２,28003,false,,2800314,東京都,2800314,35.671989,-356719.89,1397639.65,1397639.65,-356719.89,false
5954,日比谷,,139.76017,100-0006,0,5954,2800315,千代田区有楽町１丁目,28003,false,,2800315,東京都,2800315,35.67459,-356745.9,1397601.7,1397601.7,-356745.9,false
5951,築地,,139.772603,104-0045,0,5951,2800312,中央区築地３-１５-１,28003,false,,2800312,東京都,2800312,35.668115,-356681.15,1397726.03,1397726.03,-356681.15,false
5952,東銀座,,139.767253,104-0061,0,5952,2800313,中央区銀座４-１２-１５,28003,false,,2800313,東京都,2800313,35.669464000000005,-356694.6400000001,1397672.53,1397672.53,-356694.6400000001,false
5949,茅場町,,139.78000500000002,103-0025,0,5949,2800310,中央区日本橋茅場町１-４-６,28003,false,,2800310,東京都,2800310,35.679752,-356797.52,1397800.0500000003,1397800.0500000003,-356797.52,false
5950,八丁堀,,139.776982,104-0032,0,5950,1132602,中央区八丁堀３丁目,28003,false,,2800311,東京都,2800311,35.674851000000004,-356748.51000000007,1397769.82,1397769.82,-356748.51000000007,false
5930,西新宿,,139.692778,160-0023,0,5930,2800219,新宿区西新宿６-７-５１,28002,false,,2800219,東京都,2800219,35.694297999999996,-356942.98,1396927.78,1396927.78,-356942.98,false
5929,新宿,,139.700711,-,0,5929,1130208,東京都新宿区西新宿一丁目 西口地下街1号,28002,false,,2800218,東京都,2800218,35.69235,-356923.5,1397007.11,1397007.11,-356923.5,false
5932,新中野,,139.66903,164-0011,0,5932,2800221,中野区中央４-２-１５,28002,false,,2800221,東京都,2800221,35.697491,-356974.91,1396690.2999999998,1396690.2999999998,-356974.91,false
5931,中野坂上,,139.68291000000002,164-0011,0,5931,2800220,中野区中央２-１-２,28002,false,,2800220,東京都,2800220,35.69792,-356979.2,1396829.1000000003,1396829.1000000003,-356979.2,false
5926,四谷三丁目,,139.720103,160-0004,0,5926,2800215,新宿区四谷３-８,28002,false,,2800215,東京都,2800215,35.687958,-356879.58,1397201.03,1397201.03,-356879.58,false
5925,四ツ谷,,139.729947,160-0004,0,5925,1131102,新宿区四谷１丁目,28002,false,,2800214,東京都,2800214,35.684585999999996,-356845.86,1397299.4700000002,1397299.4700000002,-356845.86,false
5928,新宿三丁目,,139.704895,160-0022,0,5928,2800217,新宿区新宿３-１４-１,28002,false,,2800217,東京都,2800217,35.690847,-356908.47,1397048.95,1397048.95,-356908.47,false
5927,新宿御苑前,,139.71069,160-0022,0,5927,2800216,新宿区新宿１-８-１,28002,false,,2800216,東京都,2800216,35.688588,-356885.88,1397106.9,1397106.9,-356885.88,false
5938,中野富士見町,,139.666933,164-0013,0,5938,2800227,中野区弥生町５-２４-４,28002,false,,2800227,東京都,2800227,35.690514,-356905.14,1396669.33,1396669.33,-356905.14,false
5937,荻窪,,139.620116,167-0043,0,5937,1131217,杉並区上荻１丁目,28002,false,,2800225,東京都,2800225,35.704304,-357043.04,1396201.16,1396201.16,-357043.04,false
5940,北千住,,139.804276,120-0026,0,5940,1132005,足立区千住旭町,28003,false,,2800301,東京都,2800301,35.748915999999994,-357489.1599999999,1398042.7599999998,1398042.7599999998,-357489.1599999999,false
5939,方南町,,139.656498,166-0013,0,5939,2800228,杉並区堀ノ内１-１-１,28002,false,,2800228,東京都,2800228,35.683496000000005,-356834.9600000001,1396564.98,1396564.98,-356834.9600000001,false
5934,東高円寺,,139.657822,166-0012,0,5934,2800222,杉並区和田３-５５-４２,28002,false,,2800222,東京都,2800222,35.697802,-356978.02,1396578.2200000002,1396578.2200000002,-356978.02,false
5933,中野新橋,,139.67399699999999,164-0013,0,5933,2800226,中野区弥生町２-２６-８,28002,false,,2800226,東京都,2800226,35.692122999999995,-356921.2299999999,1396739.97,1396739.97,-356921.2299999999,false
5936,南阿佐ケ谷,,139.63576,166-0004,0,5936,2800224,杉並区阿佐谷南１-１５-７,28002,false,,2800224,東京都,2800224,35.699624,-356996.24,1396357.6,1396357.6,-356996.24,false
5935,新高円寺,,139.648068,166-0003,0,5935,2800223,杉並区高円寺南２-２０-１,28002,false,,2800223,東京都,2800223,35.697984999999996,-356979.85,1396480.68,1396480.68,-356979.85,false
5913,新大塚,,139.729971,112-0012,0,5913,2800202,文京区大塚４-５１-５,28002,false,,2800202,東京都,2800202,35.72569,-357256.9,1397299.71,1397299.71,-357256.9,false
5914,茗荷谷,,139.737184,112-0006,0,5914,2800203,文京区小日向４-６-１５,28002,false,,2800203,東京都,2800203,35.716989,-357169.88999999996,1397371.84,1397371.84,-357169.88999999996,false
5915,後楽園,,139.75186399999998,112-0003,0,5915,2800204,文京区春日１-２-３,28002,false,,2800204,東京都,2800204,35.707898,-357078.98,1397518.64,1397518.64,-357078.98,false
5916,本郷三丁目,,139.75991399999998,113-0033,0,5916,2800205,文京区本郷２-３９-１,28002,false,,2800205,東京都,2800205,35.706671,-357066.71,1397599.14,1397599.14,-357066.71,false
5909,外苑前,,139.717857,107-0061,0,5909,2800117,港区北青山２-７-１６,28001,false,,2800117,東京都,2800117,35.670527,-356705.27,1397178.57,1397178.57,-356705.27,false
5910,表参道,,139.712314,107-0061,0,5910,2800118,港区北青山３丁目,28001,false,,2800118,東京都,2800118,35.665246999999994,-356652.4699999999,1397123.14,1397123.14,-356652.4699999999,false
5911,渋谷,,139.701,,0,5911,1130205,東京都渋谷区道玄坂一丁目1-1,28001,false,,2800119,東京都,2800119,35.659065999999996,-356590.66,1397010,1397010,-356590.66,false
5912,池袋,,139.71108600000002,,0,5912,1130212,東京都豊島区,28002,false,,2800201,東京都,2800201,35.730256,-357302.56,1397110.8600000003,1397110.8600000003,-357302.56,false
5921,銀座,,139.76396499999998,104-0061,0,5921,2800111,中央区銀座４-１-２,28002,false,,2800210,東京都,2800210,35.671989,-356719.89,1397639.65,1397639.65,-356719.89,false
5922,霞ケ関,,139.750899,100-0013,0,5922,2800211,千代田区霞が関２丁目,28002,false,,2800211,東京都,2800211,35.673838,-356738.38000000006,1397508.99,1397508.99,-356738.38000000006,false
5923,国会議事堂前,,139.745219,100-0014,0,5923,2800212,千代田区永田町１丁目,28002,false,,2800212,東京都,2800212,35.67393,-356739.3,1397452.19,1397452.19,-356739.3,false
5924,赤坂見附,,139.737047,107-0052,0,5924,2800115,港区赤坂３-１-６,28002,false,,2800213,東京都,2800213,35.677021,-356770.21,1397370.47,1397370.47,-356770.21,false
5917,御茶ノ水,,139.763952,101-0062,0,5917,1131203,千代田区神田駿河台２丁目,28002,false,,2800206,東京都,2800206,35.700614,-357006.14,1397639.5199999998,1397639.5199999998,-357006.14,false
5918,淡路町,,139.767575,101-0063,0,5918,2800207,千代田区神田淡路町１-２,28002,false,,2800207,東京都,2800207,35.695434000000006,-356954.3400000001,1397675.75,1397675.75,-356954.3400000001,false
5919,大手町,,139.7662,100-0004,0,5919,2800208,千代田区大手町１丁目,28002,false,,2800208,東京都,2800208,35.686564000000004,-356865.64,1397662,1397662,-356865.64,false
5920,東京,,139.764708,,0,5920,1130101,東京都千代田区丸の内一丁目,28002,false,,2800209,東京都,2800209,35.681753,-356817.53,1397647.08,1397647.08,-356817.53,false
3103,赤羽,,139.72092800000001,115-0045,0,3103,1131903,北区赤羽１丁目,11321,false,,1132108,東京都,1132108,35.778026000000004,-357780.26000000007,1397209.2800000003,1397209.2800000003,-357780.26000000007,false
3104,北赤羽,,139.70569,115-0052,0,3104,1132109,北区赤羽北２丁目,11321,false,,1132109,東京都,1132109,35.787007,-357870.07,1397056.9000000001,1397056.9000000001,-357870.07,false
3101,板橋,,139.719507,173-0004,0,3101,1132106,板橋区板橋１丁目,11321,false,,1132106,東京都,1132106,35.745435,-357454.35,1397195.0699999998,1397195.0699999998,-357454.35,false
3102,十条,,139.72223300000002,114-0034,0,3102,1132107,北区上十条１丁目,11321,false,,1132107,東京都,1132107,35.760321000000005,-357603.21,1397222.33,1397222.33,-357603.21,false
3105,浮間舟渡,,139.691341,115-0051,0,3105,1132110,北区浮間４丁目,11321,false,,1132110,東京都,1132110,35.791209,-357912.09,1396913.41,1396913.41,-357912.09,false
3096,大崎,,139.72843899999998,141-0032,0,3096,1130201,東京都品川区大崎一丁目21-4,11321,false,,1132101,東京都,1132101,35.619772,-356197.72,1397284.39,1397284.39,-356197.72,false
3099,新宿,,139.70046399999998,160-0022,0,3099,1130208,東京都新宿区新宿三丁目38-1,11321,false,,1132104,東京都,1132104,35.689729,-356897.29,1397004.64,1397004.64,-356897.29,false
5300,曳舟,,139.81663400000002,131-0032,0,5300,2100204,墨田区東向島２丁目,21005,false,,2100501,東京都,2100501,35.718418,-357184.18,1398166.3400000003,1398166.3400000003,-357184.18,false
3100,池袋,,139.71108600000002,170-0000,0,3100,1130212,東京都豊島区,11321,false,,1132105,東京都,1132105,35.730256,-357302.56,1397110.8600000003,1397110.8600000003,-357302.56,false
3097,恵比寿,,139.71007,151-0022,0,3097,1130204,東京都渋谷区恵比寿南一丁目5-5,11321,false,,1132102,東京都,1132102,35.646685,-356466.85,1397100.7,1397100.7,-356466.85,false
3098,渋谷,,139.701238,150-0043,0,3098,1130205,東京都渋谷区道玄坂一丁目1-1,11321,false,,1132103,東京都,1132103,35.658871000000005,-356588.71,1397012.38,1397012.38,-356588.71,false
